record_id,dataset_id,video_path,source_zip,original_filename,split,width,height,fps,frame_count,duration_sec,view_layout,overlay_xyxy,fluorescence_xyxy,reference_xyxy,full_preview_path,overlay_preview_path,fluorescence_preview_path,reference_preview_path,source_page_original_link,domain_boundary,readable,probe_error
OFDVDNET_011,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-125008-000021-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-125008-000021-record.mp4,train,2048,1536,15.0,1230,82.0,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_011_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_011_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_011_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_011_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_012,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-125129-000024-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-125129-000024-record.mp4,train,2048,1536,15.0,1362,90.8,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_012_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_012_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_012_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_012_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_013,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-125329-000027-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-125329-000027-record.mp4,train,2048,1536,15.0,1392,92.8,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_013_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_013_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_013_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_013_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_014,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-125458-000030-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-125458-000030-record.mp4,train,2048,1536,15.0,1288,85.866667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_014_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_014_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_014_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_014_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_015,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-125621-000033-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-125621-000033-record.mp4,train,2048,1536,15.0,1361,90.733333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_015_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_015_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_015_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_015_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_016,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-125749-000036-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-125749-000036-record.mp4,train,2048,1536,15.0,1290,86.0,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_016_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_016_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_016_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_016_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_017,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-125913-000039-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-125913-000039-record.mp4,train,2048,1536,15.0,1462,97.466667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_017_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_017_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_017_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_017_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_018,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-130045-000042-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-130045-000042-record.mp4,train,2048,1536,15.0,1194,79.6,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_018_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_018_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_018_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_018_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_019,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-130202-000045-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-130202-000045-record.mp4,train,2048,1536,15.0,708,47.2,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_019_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_019_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_019_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_019_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_020,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-130706-000003-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-130706-000003-record.mp4,train,2048,1536,15.0,1249,83.266667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_020_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_020_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_020_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_020_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_021,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-130832-000006-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-130832-000006-record.mp4,train,2048,1536,15.0,1282,85.466667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_021_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_021_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_021_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_021_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_022,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131024-000009-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-131024-000009-record.mp4,train,2048,1536,15.0,456,30.4,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_022_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_022_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_022_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_022_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_023,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131158-000014-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-131158-000014-record.mp4,train,2048,1536,15.0,2558,170.533333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_023_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_023_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_023_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_023_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_024,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131441-000017-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-131441-000017-record.mp4,train,2048,1536,15.0,1445,96.333333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_024_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_024_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_024_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_024_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_025,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131630-000020-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-131630-000020-record.mp4,train,2048,1536,15.0,1760,117.333333,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_025_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_025_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_025_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_025_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_026,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131821-000023-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-131821-000023-record.mp4,train,2048,1536,15.0,1281,85.4,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_026_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_026_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_026_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_026_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
OFDVDNET_027,D046_OFDVDNET,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\extracted\OL-2021-07-20-131944-000026-record.mp4,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\raw\fluorescence_proxy\ofdvdnet_dryad_v6wwpzh3w\data.zip,OL-2021-07-20-131944-000026-record.mp4,train,2048,1536,15.0,1459,97.266667,top_left_overlay__top_right_fluorescence__bottom_left_reference,0|0|1024|768,1024|0|2048|768,0|768|1024|1536,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_027_full.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_027_overlay.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_027_fluorescence.jpg,C:\Users\876762330\Desktop\projects\osteo-vision\research\datasets\public-candidates\d046_fluorescence_osteomyelitis_videos\derived\ofdvdnet\previews\OFDVDNET_027_reference.jpg,https://datadryad.org/dataset/doi:10.5061/dryad.v6wwpzh3w,OFDVDnet mock chicken-thigh FGS proxy; not jaw osteomyelitis or real intraoperative target-domain data.,True,
